userid,version,sum_gamerounds,retention_1,retention_7
1982306,gate_30,51,True,False
1982504,gate_40,312,True,True
1982519,gate_40,2,True,False
1982545,gate_40,61,True,False
1982876,gate_30,20,False,False
1982933,gate_40,1,False,False
1982951,gate_40,129,True,True
1983000,gate_30,9,False,False
1983060,gate_30,42,False,False
1983380,gate_40,13,True,False
1983414,gate_30,4,False,False
1983454,gate_40,15,True,False
1983583,gate_40,25,False,False
1983879,gate_40,25,False,False
1983915,gate_40,24,False,False
1984188,gate_30,4,False,False
1984303,gate_40,8,False,False
1984463,gate_30,23,False,False
1984512,gate_40,11,False,False
1984517,gate_40,4,False,False
1984617,gate_30,9,False,False
1984791,gate_30,63,False,True
1984838,gate_30,13,True,False
1984919,gate_40,53,True,False
1984946,gate_40,62,False,True
1985103,gate_40,9,True,False
1985178,gate_30,331,True,False
1985226,gate_30,17,False,False
1985257,gate_40,80,True,False
1985294,gate_30,137,True,False
1985300,gate_40,0,False,False
1985301,gate_40,7,False,False
1985316,gate_40,68,True,False
1985379,gate_30,49,True,False
1985401,gate_40,277,True,True
1985516,gate_30,27,True,False
1985590,gate_30,98,True,True
1985597,gate_30,346,True,False
1985639,gate_30,157,True,False
1985932,gate_40,7,False,False
1986004,gate_40,2,False,False
1986066,gate_40,1,False,False
1986073,gate_40,5,False,False
1986130,gate_30,19,False,False
1986232,gate_40,399,True,True
1986296,gate_30,28,False,False
1986329,gate_40,59,True,False
1986412,gate_30,94,True,True
1986550,gate_40,31,True,False
1986620,gate_30,5,False,False
1986652,gate_40,27,True,True
1986759,gate_40,225,True,True
1986865,gate_30,22,True,False
1986996,gate_30,26,False,True
1987211,gate_30,11,False,False
1987282,gate_30,119,False,True
1987283,gate_40,12,False,False
1987393,gate_30,14,False,True
1987452,gate_40,5,False,False
1987510,gate_30,44,True,True
1987545,gate_30,75,True,True
1987730,gate_30,17,True,False
1987823,gate_40,3,False,False
1988017,gate_40,7,False,False
1988104,gate_30,32,False,False
1988129,gate_40,5,False,False
1988250,gate_30,11,False,False
1988373,gate_40,5,False,False
1988473,gate_30,8,False,False
1988646,gate_40,59,True,False
1988762,gate_30,28,False,False
1988771,gate_30,2,False,False
1988817,gate_40,14,False,False
1988835,gate_30,118,True,False
1989213,gate_30,45,False,False
1989293,gate_40,31,False,False
1989386,gate_40,16,False,False
1989392,gate_30,30,True,False
1989407,gate_30,141,True,True
1989550,gate_40,26,True,False
1989563,gate_30,1,False,False
1989623,gate_30,1,False,False
1989717,gate_30,17,True,False
1989875,gate_30,0,False,False
1989958,gate_40,81,True,False
1990127,gate_40,41,True,False
1990149,gate_40,4,False,False
1990192,gate_40,1,False,False
1990716,gate_30,62,True,True
1990967,gate_30,18,False,False
1991082,gate_40,52,True,False
1991280,gate_30,142,True,False
1991592,gate_30,5,False,False
1991697,gate_40,25,True,False
1991820,gate_30,2,False,False
1992162,gate_40,6,False,False
1992450,gate_40,21,True,False
1992503,gate_40,56,True,False
1992737,gate_40,191,True,True
1992743,gate_30,26,True,False
1992920,gate_30,56,True,False
1992985,gate_40,4,False,False
1993123,gate_40,140,True,False
1993243,gate_40,24,True,False
1993383,gate_30,19,True,False
1993404,gate_30,495,True,True
1993422,gate_40,46,True,False
1993737,gate_30,15,False,False
1994067,gate_40,5,False,False
1994101,gate_40,5,False,False
1994125,gate_30,3,False,False
1994147,gate_40,13,False,False
1994184,gate_30,126,True,True
1994351,gate_30,13,False,False
1994442,gate_40,16,True,False
1994717,gate_30,143,True,False
1994734,gate_40,22,False,False
1994791,gate_30,8,False,False
1994908,gate_30,104,True,False
1994986,gate_40,27,True,False
1995072,gate_30,55,True,True
1995228,gate_30,1,False,False
1995244,gate_40,18,True,False
1995295,gate_30,5,False,False
1995328,gate_30,17,False,False
1995402,gate_30,1,False,False
1995411,gate_40,16,False,True
1995794,gate_30,25,True,False
1995803,gate_30,3,False,False
1995821,gate_40,61,True,False
1995844,gate_40,14,True,False
1995853,gate_40,4,False,False
1995863,gate_40,49,True,False
1995865,gate_30,21,True,False
1995866,gate_30,68,True,True
1995968,gate_40,0,False,False
1995969,gate_40,453,True,True
1996069,gate_40,15,True,False
1996176,gate_30,8,False,False
1996203,gate_40,20,False,False
1996349,gate_40,7,True,False
1996515,gate_30,40,True,True
1996816,gate_40,3,False,False
1996907,gate_40,9,False,False
1996934,gate_30,66,True,False
1997383,gate_40,59,True,False
1997577,gate_30,19,False,False
1997778,gate_30,7,False,False
1997850,gate_30,3,False,False
1997853,gate_40,2,True,False
1997923,gate_40,3,False,False
1997932,gate_30,4,False,False
1998064,gate_30,1,False,False
1998086,gate_30,19,False,False
1998171,gate_40,5,False,False
1998423,gate_40,7,False,False
1998519,gate_40,37,True,False
1998541,gate_30,8,True,False
1998684,gate_30,28,True,True
1998703,gate_40,45,True,False
1998722,gate_30,0,False,False
1999027,gate_40,27,False,False
1999258,gate_40,9,False,False
1999338,gate_40,7,False,False
1999424,gate_30,4,False,False
1999459,gate_30,21,False,False
1999775,gate_40,5,True,False
2000409,gate_40,7,False,False
2000441,gate_30,5,False,False
2000450,gate_40,35,True,False
2000522,gate_30,14,False,False
2000787,gate_40,1,False,False
2000841,gate_40,37,True,False
2000865,gate_30,30,True,False
2001139,gate_40,7,False,False
2001140,gate_40,79,True,False
2001231,gate_40,109,True,False
2001338,gate_40,2,False,False
2001368,gate_40,12,False,False
2001453,gate_30,121,True,False
2001609,gate_40,3,False,False
2001639,gate_30,336,True,True
2001645,gate_40,5,False,False
2001795,gate_40,18,True,False
2001944,gate_40,15,False,False
2002027,gate_30,20,False,False
2002079,gate_40,15,True,False
2002262,gate_30,64,True,False
2002345,gate_30,18,True,False
2002677,gate_30,57,True,False
2002876,gate_30,18,False,False
2002908,gate_30,18,False,False
2003095,gate_30,5,True,False
2003271,gate_30,3,False,False
2003300,gate_40,17,False,False
2003343,gate_40,24,False,False
2003441,gate_30,16,True,False
2003638,gate_30,32,False,False
2003655,gate_40,0,False,False
2003797,gate_40,460,True,True
2003798,gate_40,36,True,True
2004111,gate_40,233,True,True
2004189,gate_40,0,False,False
2004740,gate_40,11,False,False
2004775,gate_40,5,False,False
2004784,gate_30,39,True,False
2004920,gate_40,2,False,False
2004931,gate_30,93,False,True
2005061,gate_30,2,False,False
2005068,gate_30,32,True,False
2005554,gate_30,22,False,False
2005563,gate_40,15,True,False
2005570,gate_30,227,True,True
2005778,gate_40,132,True,True
2005854,gate_40,24,True,False
2005914,gate_30,226,True,True
2006063,gate_40,5,False,False
2006375,gate_30,13,False,False
2006539,gate_30,20,False,True
2006690,gate_40,85,True,False
2006736,gate_40,107,True,False
2006773,gate_30,40,True,False
2006783,gate_40,4,False,False
2007064,gate_30,5,False,False
2007249,gate_40,103,True,False
2007324,gate_30,3,False,False
2007560,gate_40,4,False,False
2007654,gate_30,5,False,False
2007789,gate_40,6,False,False
2008310,gate_30,2,False,False
2008375,gate_30,0,False,False
2008380,gate_40,1,False,False
2008425,gate_30,12,False,False
2008486,gate_30,103,True,True
2008571,gate_30,64,True,True
2008833,gate_40,0,False,False
2009412,gate_40,82,True,True
2009418,gate_30,20,True,False
2009437,gate_30,5,False,False
2009459,gate_30,2,False,False
2009729,gate_30,9,False,False
2009754,gate_40,99,True,True
2009840,gate_40,0,False,False
2009946,gate_40,6,False,False
2010134,gate_40,25,False,False
2010219,gate_30,8,False,False
2010375,gate_30,2,False,False
2010727,gate_30,181,True,True
2010888,gate_30,18,False,False
2010895,gate_30,1,False,False
2010931,gate_40,15,False,False
2010937,gate_30,5,True,False
2011126,gate_40,1,False,False
2011147,gate_40,1,False,False
2011188,gate_40,49,True,True
2011246,gate_40,15,False,False
2011290,gate_30,4,False,False
2011391,gate_40,228,True,True
2011404,gate_40,13,False,False
2011657,gate_30,142,True,False
2011724,gate_30,48,False,False
2011740,gate_40,87,True,False
2011744,gate_30,207,True,False
2011836,gate_30,11,False,False
2011908,gate_30,2,False,False
2012005,gate_30,16,False,False
2012066,gate_40,13,True,False
2012094,gate_30,1,False,False
2012128,gate_40,15,False,False
2012211,gate_40,48,True,False
2012314,gate_40,53,True,False
2012458,gate_30,206,False,True
2012533,gate_30,3,False,False
2012797,gate_40,51,False,False
2013005,gate_40,2,False,False
2013050,gate_40,154,True,False
2013074,gate_30,1,False,False
2013171,gate_40,110,True,False
2013305,gate_40,3,False,False
2013409,gate_40,0,False,False
2013453,gate_30,49,True,False
2013516,gate_40,51,False,False
2014089,gate_40,243,True,True
2014175,gate_30,3,False,False
2014395,gate_40,8,True,False
2014453,gate_40,39,False,False
2014550,gate_40,66,True,False
2014633,gate_30,15,False,False
2014706,gate_40,6,False,False
2014980,gate_40,48,False,False
2015145,gate_30,125,True,True
2015221,gate_40,159,True,True
2015263,gate_40,25,True,True
2015282,gate_40,14,False,False
2015351,gate_30,4,False,False
2015484,gate_30,5,False,False
2015533,gate_30,20,False,False
2015728,gate_30,58,False,True
2016094,gate_30,81,True,False
2016107,gate_30,21,True,False
2016359,gate_40,163,True,False
2016429,gate_30,54,True,False
2016614,gate_30,2,False,False
2016860,gate_40,33,True,False
2017050,gate_40,3,False,False
2017060,gate_40,3,False,False
2017445,gate_30,28,False,False
2017602,gate_40,0,False,False
2017719,gate_40,5,False,False
2017753,gate_40,12,True,False
2017790,gate_30,5,False,False
2018118,gate_30,32,True,False
2018160,gate_30,19,False,False
2018285,gate_40,5,True,False
2018336,gate_40,9,False,False
2018376,gate_40,27,False,True
2018490,gate_40,94,True,True
2018538,gate_40,126,True,True
2018715,gate_30,3,False,False
2018730,gate_40,48,True,False
2018846,gate_30,1,True,False
2018853,gate_30,0,False,False
2018909,gate_40,8,False,False
2019067,gate_40,10,True,False
2019112,gate_40,4,False,False
2019526,gate_30,4,False,False
2019697,gate_40,13,False,False
2019765,gate_30,43,False,False
2019802,gate_30,10,False,False
2019869,gate_30,4,False,False
2019936,gate_40,3,False,False
2020170,gate_30,104,True,False
2020348,gate_30,118,True,True
2020392,gate_40,61,True,True
2020420,gate_30,2,False,False
2020701,gate_30,2,True,False
2020849,gate_30,809,False,True
2021153,gate_30,311,True,True
2021267,gate_40,16,True,False
2021279,gate_30,19,True,False
2021352,gate_30,42,False,False
2021450,gate_40,7,False,False
2021467,gate_30,1,False,False
2021520,gate_40,136,True,True
2021555,gate_30,1,False,False
2021632,gate_40,62,True,False
2021633,gate_40,76,True,False
2021793,gate_30,39,True,False
2021797,gate_40,35,False,True
2022039,gate_30,7,False,False
2022056,gate_40,28,True,False
2022147,gate_40,3,False,False
2022188,gate_30,10,False,False
2022252,gate_40,20,True,False
2022411,gate_30,51,True,False
2022413,gate_40,5,True,False
2022456,gate_30,0,False,False
2022549,gate_30,33,True,False
2022704,gate_30,11,False,False
2022793,gate_40,34,True,True
2023029,gate_40,1,False,False
2023241,gate_30,2,False,False
2023336,gate_40,45,True,False
2023449,gate_30,9,False,False
2023481,gate_30,2,False,False
2023509,gate_40,12,False,False
2023527,gate_30,13,False,False
2023545,gate_40,1,False,False
2023566,gate_40,241,True,False
2023577,gate_30,7,False,False
2023587,gate_40,48,True,False
2023700,gate_40,10,False,False
2023745,gate_30,37,True,False
2023750,gate_40,6,True,False
2023961,gate_40,12,False,True
2024069,gate_30,91,True,False
2024073,gate_30,43,True,False
2024075,gate_40,110,True,False
2024191,gate_30,21,False,False
2024289,gate_30,56,True,False
2024355,gate_40,3,False,False
2024371,gate_40,1,False,False
2024438,gate_40,87,True,True
2024539,gate_30,1,False,False
2024604,gate_40,1,False,False
2024727,gate_40,23,False,False
2024732,gate_40,1,False,False
2024762,gate_40,120,True,True
2024784,gate_30,2,False,False
2024885,gate_30,25,True,True
2024941,gate_40,12,False,False
2025046,gate_40,19,False,False
2025103,gate_30,1,False,False
2025258,gate_30,3,False,False
2025314,gate_30,22,True,False
2025380,gate_40,21,True,False
2025415,gate_40,0,False,False
2025461,gate_40,0,False,False
2025661,gate_30,111,True,False
2025883,gate_40,11,False,False
2025976,gate_30,18,True,False
2026048,gate_40,6,False,False
2026114,gate_40,24,True,False
2026122,gate_40,125,True,True
2026219,gate_40,9,True,False
2026222,gate_30,16,False,False
2026235,gate_40,6,False,False
2026721,gate_30,55,True,True
2026802,gate_30,186,True,True
2026835,gate_30,109,True,True
2026880,gate_40,24,False,True
2026944,gate_30,1,False,False
2027013,gate_40,8,False,False
2027162,gate_40,10,False,False
2027250,gate_30,36,True,False
2027456,gate_30,10,False,True
2027460,gate_40,13,False,False
2027532,gate_30,11,False,False
2027590,gate_40,76,False,False
2027651,gate_40,19,True,False
2027686,gate_30,5,False,False
2027712,gate_40,36,True,False
2027831,gate_30,33,False,False
2027838,gate_30,3,True,False
2027851,gate_30,92,False,False
2028030,gate_40,1,False,False
2028120,gate_40,92,True,False
2028155,gate_30,1,False,False
2028394,gate_30,12,True,False
2028448,gate_40,2,False,False
2028481,gate_40,112,False,False
2028563,gate_30,144,True,True
2028564,gate_30,1,False,False
2028939,gate_40,2,False,False
2028949,gate_40,3,False,False
2029041,gate_30,1,False,False
2029087,gate_40,318,True,True
2029471,gate_30,4,False,False
2029498,gate_30,328,True,True
2029719,gate_40,21,True,False
2029747,gate_30,2,False,False
2029776,gate_30,4,False,False
2029884,gate_40,28,True,False
2029956,gate_30,27,True,False
2030036,gate_40,46,True,False
2030386,gate_30,40,True,False
2030806,gate_40,17,False,False
2030906,gate_40,5,True,False
2031017,gate_40,6,False,False
2031164,gate_40,44,True,False
2031230,gate_40,4,False,False
2031298,gate_40,37,True,False
2031390,gate_30,3,False,False
2031404,gate_40,15,True,False
2031457,gate_30,6,False,False
2031471,gate_40,0,False,False
2031499,gate_30,3,False,True
2031680,gate_40,1,False,False
2031781,gate_30,40,True,False
2031928,gate_30,35,False,False
2032045,gate_30,22,True,False
2032165,gate_40,3,True,False
2032204,gate_40,150,False,True
2032624,gate_40,3,False,False
2032665,gate_40,69,True,False
2032754,gate_30,0,False,False
2032760,gate_30,17,True,False
2032850,gate_40,8,False,False
2033333,gate_30,115,True,False
2033490,gate_30,8,True,False
2033615,gate_40,17,False,False
2033680,gate_40,2,False,False
2033721,gate_30,15,True,False
2033847,gate_30,6,False,False
2034098,gate_40,12,False,False
2034277,gate_40,4,False,False
2034974,gate_30,28,False,False
2035055,gate_40,35,True,False
2035065,gate_40,238,True,True
2035452,gate_40,26,True,False
2035590,gate_40,29,True,False
2035732,gate_30,41,False,False
2036031,gate_30,35,True,False
2036047,gate_40,16,True,False
2036082,gate_30,21,False,False
2036185,gate_30,764,True,True
2036236,gate_30,2,False,False
2036249,gate_40,172,True,True
2036289,gate_30,12,False,False
2036890,gate_40,8,True,False
2036938,gate_40,67,True,False
2036992,gate_40,12,False,False
2037292,gate_40,132,True,True
2037357,gate_40,3,True,False
2037404,gate_30,20,True,False
2037680,gate_30,122,True,True
2037843,gate_40,5,False,False
2038104,gate_30,27,True,False
2038129,gate_30,7,True,True
2038175,gate_40,85,False,True
2038192,gate_30,48,True,False
2038255,gate_30,3,False,False
2038263,gate_40,112,True,True
2038438,gate_30,20,True,False
2038496,gate_40,50,True,True
2038647,gate_30,4,False,False
2038662,gate_40,17,True,False
2038682,gate_40,14,False,False
2038731,gate_40,0,False,False
2038738,gate_40,30,True,True
2038755,gate_40,5,False,False
2038782,gate_30,184,True,True
2038794,gate_40,4,True,False
2039105,gate_30,6,False,False
2039166,gate_30,1,False,False
2039245,gate_40,19,True,False
2039246,gate_30,86,False,False
2039540,gate_40,1,False,False
2039570,gate_40,2,False,False
2039597,gate_30,3,False,False
2039666,gate_40,9,False,False
2039695,gate_30,44,True,True
2039753,gate_40,13,False,False
2039786,gate_40,13,False,False
2040101,gate_30,5,False,False
2040143,gate_40,25,True,False
2040315,gate_30,5,False,False
2040343,gate_40,22,True,False
2040469,gate_30,86,True,True
2040624,gate_30,17,False,False
2040858,gate_30,34,False,False
2040913,gate_40,9,True,False
2040948,gate_40,7,False,False
2040993,gate_30,2,False,False
2041022,gate_30,8,False,False
2041074,gate_40,1,False,False
2041241,gate_30,8,True,False
2041287,gate_30,235,True,True
2041680,gate_30,2,False,False
2041710,gate_40,40,False,True
2041777,gate_30,40,False,False
2041787,gate_40,5,False,False
2041895,gate_40,70,False,False
2042292,gate_30,4,False,False
2042316,gate_40,1,False,False
2042537,gate_30,30,False,False
2042543,gate_40,29,True,False
2042655,gate_40,4,False,False
2042858,gate_40,25,False,False
2042890,gate_30,2,False,False
2043174,gate_30,297,True,True
2043239,gate_30,83,True,False
2043253,gate_30,0,False,False
2043389,gate_30,95,True,False
2043421,gate_30,0,False,False
2043836,gate_40,64,True,False
2043943,gate_40,10,True,False
2043989,gate_30,7,False,False
2044108,gate_30,17,False,False
2044267,gate_30,15,True,True
2044300,gate_40,147,True,True
2044473,gate_30,29,False,False
2044570,gate_40,20,False,False
2044652,gate_40,48,True,False
2044675,gate_30,2,False,False
2044760,gate_30,9,False,False
2044772,gate_30,387,True,True
2044791,gate_30,31,True,False
2044925,gate_40,15,False,False
2045029,gate_30,0,False,False
2045080,gate_40,6,False,False
2045143,gate_30,10,False,False
2045170,gate_30,15,False,False
2045175,gate_40,19,False,False
2045178,gate_30,36,False,False
2045208,gate_40,1,False,False
2045431,gate_40,20,True,False
2045530,gate_40,0,False,False
2045626,gate_40,227,True,True
2045664,gate_40,44,True,False
2045692,gate_40,13,False,False
2045711,gate_30,39,False,False
2045789,gate_40,3,False,False
2045855,gate_40,25,True,False
2045883,gate_40,56,True,False
2046002,gate_40,80,True,False
2046057,gate_30,20,False,False
2046118,gate_40,1,False,False
2046153,gate_30,4,False,False
2046363,gate_40,5,False,False
2046763,gate_30,6,False,True
2046816,gate_40,144,True,True
2047067,gate_30,3,False,False
2047158,gate_30,1,False,False
2047312,gate_30,175,True,False
2047346,gate_30,3,False,False
2047564,gate_30,2,False,False
2047649,gate_40,14,False,False
2047652,gate_40,23,True,False
2047798,gate_30,158,True,True
2047823,gate_30,6,True,False
2048071,gate_40,51,True,False
2048098,gate_40,3,False,False
2048151,gate_30,7,False,False
2048203,gate_40,33,True,False
2048224,gate_30,1,False,False
2048241,gate_40,11,False,False
2048364,gate_40,5,False,False
2048579,gate_30,55,True,False
2048667,gate_40,12,True,False
2048817,gate_30,26,True,False
2049000,gate_30,7,False,False
2049228,gate_40,14,False,False
2049281,gate_30,5,False,False
2049383,gate_30,2,False,False
2049408,gate_40,2,False,False
2049445,gate_40,2,False,False
2049584,gate_30,36,True,False
2049680,gate_40,5,False,False
2049751,gate_30,193,True,False
2049803,gate_30,4,True,False
2050101,gate_40,392,True,True
2050123,gate_40,27,False,False
2050141,gate_40,61,True,False
2050235,gate_30,21,True,False
2050445,gate_40,55,True,False
2050619,gate_30,4,False,False
2050622,gate_40,6,False,False
2050637,gate_40,57,True,False
2050687,gate_30,1,False,False
2050937,gate_30,2,False,False
2050974,gate_40,68,False,False
2051070,gate_30,325,True,True
2051153,gate_40,154,True,False
2051172,gate_30,80,True,True
2051249,gate_40,61,False,False
2051321,gate_30,0,False,False
2051465,gate_30,13,False,False
2051807,gate_30,72,True,False
2051862,gate_30,3,False,False
2051872,gate_40,11,False,False
2051895,gate_30,78,True,True
2051897,gate_40,218,True,True
2051941,gate_40,3,False,False
2052004,gate_40,106,True,True
2052005,gate_40,91,True,True
2052009,gate_30,2,False,False
2052044,gate_40,0,False,False
2052311,gate_40,4,True,False
2052344,gate_30,100,True,False
2052592,gate_30,4,True,False
2052604,gate_40,13,True,False
2052607,gate_40,25,False,False
2052694,gate_30,52,False,True
2052750,gate_30,39,False,False
2052895,gate_30,622,True,True
2052961,gate_30,0,False,False
2053118,gate_40,4,False,False
2053140,gate_30,52,False,False
2053206,gate_40,11,True,False
2053259,gate_40,1,False,False
2053509,gate_40,79,False,False
2053593,gate_30,143,True,True
2053718,gate_40,40,True,False
2053871,gate_40,5,False,False
2054197,gate_30,5,False,True
2054216,gate_30,23,True,False
2054242,gate_30,12,True,False
2054377,gate_40,0,False,False
2054411,gate_40,86,True,False
2054422,gate_40,4,False,False
2054466,gate_30,214,True,False
2054923,gate_30,133,False,False
2055041,gate_30,1,False,False
2055096,gate_40,0,False,False
2055832,gate_30,3,False,False
2055941,gate_30,7,False,False
2056009,gate_30,25,False,False
2056109,gate_40,15,False,False
2056191,gate_30,3,False,False
2056328,gate_30,7,False,False
2056346,gate_40,4,False,False
2056349,gate_40,13,False,False
2056457,gate_30,22,False,False
2056496,gate_30,4,False,False
2056514,gate_40,4,False,False
2056554,gate_30,5,False,False
2056615,gate_30,2,False,False
2056662,gate_30,12,False,False
2056668,gate_30,63,True,True
2056710,gate_40,4,False,False
2056740,gate_30,17,False,False
2056787,gate_40,15,False,False
2056801,gate_40,0,False,False
2056844,gate_40,27,False,False
2056922,gate_40,22,False,False
2057240,gate_30,14,True,False
2057278,gate_30,9,True,False
2057344,gate_30,11,True,False
2057414,gate_30,34,True,False
2057438,gate_30,31,True,False
2057552,gate_30,16,True,False
2057857,gate_40,0,False,False
2058415,gate_30,1,False,False
2058586,gate_30,29,True,False
2058635,gate_30,68,True,True
2058687,gate_30,8,False,False
2058696,gate_40,74,True,True
2058727,gate_40,10,True,False
2058777,gate_40,5,True,False
2058798,gate_40,28,True,False
2058862,gate_30,26,True,False
2058957,gate_40,94,True,False
2059172,gate_40,8,False,False
2059200,gate_30,39,False,False
2059326,gate_40,18,False,False
2059347,gate_40,4,False,True
2059592,gate_30,40,True,True
2059617,gate_30,1,False,False
2059690,gate_40,1,False,False
2059817,gate_40,27,False,False
2059970,gate_30,16,False,False
2060144,gate_40,22,False,True
2060157,gate_30,3,False,False
2060447,gate_30,45,False,False
2060618,gate_40,0,False,False
2060931,gate_40,151,True,False
2060955,gate_30,0,False,False
2060975,gate_30,90,True,True
2061225,gate_40,10,False,False
2061429,gate_30,22,False,False
2061621,gate_40,54,False,False
2061672,gate_40,4,False,False
2061720,gate_40,2,False,False
2062108,gate_30,67,True,True
2062202,gate_40,19,True,False
2062319,gate_40,4,False,False
2062858,gate_30,46,False,False
2062880,gate_40,9,False,False
2063114,gate_40,17,False,False
2063598,gate_40,1,False,False
2063607,gate_40,9,False,False
2063630,gate_30,166,True,True
2063638,gate_40,58,False,False
2063897,gate_30,77,True,True
2063988,gate_40,120,True,True
2064005,gate_40,62,True,False
2064296,gate_30,36,True,False
2064312,gate_30,49,True,False
2064471,gate_30,20,False,False
2064495,gate_30,0,False,False
2064585,gate_40,6,False,False
2064683,gate_40,22,False,False
2064806,gate_30,9,False,False
2064866,gate_40,107,True,False
2064926,gate_30,27,True,False
2064953,gate_30,1,False,False
2064964,gate_30,7,False,False
2065034,gate_30,98,True,True
2065138,gate_30,22,True,False
2065156,gate_30,2,False,False
2065164,gate_30,135,False,True
2065419,gate_30,76,True,False
2065477,gate_30,13,False,False
2065529,gate_30,7,False,False
2065543,gate_30,212,True,False
2065544,gate_30,3,False,False
2065754,gate_40,209,True,False
2065827,gate_30,0,False,False
2065893,gate_30,145,True,False
2066016,gate_30,4,False,False
2066032,gate_40,34,False,False
2066247,gate_40,7,True,False
2066295,gate_30,27,True,False
2066847,gate_40,8,True,False
2066866,gate_30,2,False,False
2066942,gate_30,390,True,True
2066948,gate_30,10,True,False
2067297,gate_30,180,True,True
2067298,gate_40,39,True,False
2067299,gate_30,14,True,False
2067319,gate_40,42,False,False
2067471,gate_40,15,False,False
2067556,gate_40,1816,True,True
2067558,gate_30,8,False,False
2067877,gate_30,26,False,False
2067911,gate_30,137,True,False
2067997,gate_30,29,False,False
2068042,gate_30,2,False,False
2068205,gate_40,10,True,False
2068565,gate_40,17,True,False
2068618,gate_30,48,True,False
2068624,gate_30,22,True,True
2068784,gate_30,2,True,False
2068933,gate_30,19,True,False
2068977,gate_40,2,False,False
2069141,gate_30,50,False,True
2069259,gate_40,12,True,False
2069308,gate_30,52,True,True
2069434,gate_30,66,True,True
2069641,gate_40,0,False,False
2070014,gate_30,43,True,False
2070030,gate_40,14,False,False
2070224,gate_30,1,False,False
2070444,gate_40,101,True,False
2070445,gate_30,173,True,True
2070676,gate_30,17,False,False
2070768,gate_40,322,True,True
2070835,gate_30,81,True,False
2070839,gate_30,166,True,True
2070919,gate_40,154,True,True
2070945,gate_30,22,True,False
2071262,gate_40,5,True,False
2071378,gate_40,1,False,False
2071437,gate_30,60,True,True
2071439,gate_40,182,True,True
2071481,gate_40,107,True,True
2071487,gate_30,3,False,False
2072077,gate_30,13,True,False
2072308,gate_40,3,False,False
2072351,gate_30,16,False,False
2072493,gate_30,22,True,False
2072540,gate_30,25,True,False
2072565,gate_40,24,False,False
2072890,gate_30,2,True,False
2072957,gate_30,3,True,False
2073006,gate_30,7,True,False
2073310,gate_30,215,True,False
2073333,gate_40,2,True,True
2073353,gate_30,1,False,False
2073393,gate_40,6,False,False
2073896,gate_30,4,False,False
2074396,gate_30,13,False,False
2074404,gate_40,16,False,False
2074630,gate_40,21,True,False
2074785,gate_40,0,False,False
2074938,gate_30,13,False,False
2075050,gate_40,2,False,False
2075164,gate_30,4,False,False
2075551,gate_40,19,False,False
2075706,gate_40,19,False,True
2075870,gate_40,1075,True,True
2075958,gate_30,10,False,False
2076009,gate_40,54,True,False
2076170,gate_30,0,False,False
2076243,gate_40,11,False,False
2076456,gate_40,1,False,False
2076929,gate_30,4,True,False
2077076,gate_30,0,False,False
2077083,gate_30,206,True,True
2077153,gate_40,5,False,False
2077161,gate_40,6,False,False
2077221,gate_30,0,False,False
2077233,gate_30,6,True,False
2077604,gate_30,40,False,False
2077790,gate_30,0,False,False
2077816,gate_40,92,False,True
2077963,gate_40,3,False,False
2078044,gate_40,3,False,False
2078295,gate_30,17,False,False
2078344,gate_30,0,False,False
2078559,gate_30,3,False,False
2078563,gate_30,15,False,False
2078574,gate_40,4,False,False
2078606,gate_40,11,True,False
2078696,gate_40,157,True,True
2078980,gate_30,18,True,False
2079171,gate_30,393,True,True
2079229,gate_30,9,False,False
2079235,gate_40,4,False,False
2079366,gate_30,10,False,False
2079454,gate_30,5,False,False
2079995,gate_30,76,True,True
2079999,gate_40,3,False,False
2080030,gate_30,25,False,False
2080090,gate_30,5,False,False
2080193,gate_40,326,True,True
2080592,gate_30,64,False,False
2080619,gate_40,52,False,False
2080865,gate_40,113,True,True
2080939,gate_40,192,True,True
2080945,gate_30,36,True,False
2081068,gate_30,135,True,True
2081101,gate_40,5,True,False
2081110,gate_40,112,True,False
2081223,gate_40,3,False,False
2081365,gate_30,0,False,False
2081477,gate_30,200,True,True
2081621,gate_30,36,False,False
2081727,gate_30,5,False,False
2081752,gate_40,0,False,False
2081828,gate_40,39,True,False
2081941,gate_30,18,True,False
2082039,gate_30,2,False,False
2082234,gate_40,89,True,True
2082359,gate_30,0,False,False
2082364,gate_30,2,True,False
2082467,gate_30,10,True,False
2082507,gate_40,41,True,True
2082634,gate_40,11,True,False
2082754,gate_30,23,True,False
2082911,gate_30,55,True,False
2082989,gate_40,16,False,False
2083149,gate_30,2,False,False
2083255,gate_40,3,False,False
2083342,gate_30,7,False,False
2083363,gate_30,5,False,False
2083367,gate_40,15,True,False
2083424,gate_40,35,True,False
2083479,gate_40,61,True,True
2083705,gate_40,65,True,True
2083869,gate_30,6,False,False
2084020,gate_30,14,True,False
2084123,gate_30,38,True,True
2084285,gate_30,6,False,False
2084337,gate_40,16,False,False
2084364,gate_30,5,False,False
2084407,gate_40,242,True,True
2084484,gate_30,18,False,True
2084490,gate_30,13,False,False
2084697,gate_30,7,True,False
2085040,gate_30,6,False,False
2085099,gate_40,4,False,False
2085451,gate_30,7,True,False
2085514,gate_40,66,True,False
2085760,gate_40,8,False,False
2085824,gate_30,0,False,False
2085987,gate_40,131,True,True
2085996,gate_40,71,False,True
2085998,gate_30,296,True,True
2086068,gate_30,7,False,False
